"iteration","estimate"
14964,2497.8
14965,9991.2
14966,12489
14967,9991.2
14968,9991.2
14969,7493.4
14970,4995.6
14971,4995.6
14972,14986.8
14973,27475.8
14974,4995.6
14975,19982.4
14976,7493.4
14977,29973.6
14978,7493.4
14979,12489
14980,12489
14981,19982.4
14982,19982.4
14983,12489
14984,19982.4
14985,22480.2
14986,14986.8
14987,4995.6
14988,9991.2
14989,19982.4
14990,2497.8
14991,4995.6
14992,12489
14993,19982.4
14994,4995.6
14995,7493.4
14996,9991.2
14997,7493.4
14998,17484.6
14999,4995.6
15000,12489
15001,2497.8
15002,7493.4
15003,14986.8
15004,22480.2
15005,4995.6
15006,9991.2
15007,14986.8
15008,14986.8
15009,4995.6
15010,14986.8
15011,14986.8
15012,12489
15013,17484.6
15014,17484.6
15015,9991.2
15016,4995.6
15017,9991.2
15018,0
15019,9991.2
15020,9991.2
15021,9991.2
15022,9991.2
15023,9991.2
15024,14986.8
15025,4995.6
15026,32471.4
15027,2497.8
15028,0
15029,7493.4
15030,4995.6
15031,17484.6
15032,17484.6
15033,9991.2
15034,4995.6
15035,12489
15036,19982.4
15037,2497.8
15038,4995.6
15039,2497.8
15040,2497.8
15041,17484.6
15042,2497.8
15043,12489
15044,2497.8
15045,14986.8
15046,4995.6
15047,9991.2
15048,7493.4
15049,14986.8
15050,4995.6
15051,9991.2
15052,17484.6
15053,4995.6
15054,9991.2
15055,22480.2
15056,14986.8
15057,24978
15058,7493.4
15059,7493.4
15060,22480.2
15061,2497.8
15062,14986.8
15063,14986.8
15064,17484.6
15065,12489
15066,17484.6
15067,4995.6
15068,22480.2
15069,2497.8
15070,24978
15071,9991.2
15072,24978
15073,29973.6
15074,12489
15075,22480.2
15076,12489
15077,9991.2
15078,12489
15079,9991.2
15080,12489
15081,14986.8
15082,4995.6
15083,22480.2
15084,2497.8
15085,2497.8
15086,19982.4
15087,19982.4
15088,7493.4
15089,24978
15090,9991.2
15091,17484.6
15092,7493.4
15093,27475.8
15094,2497.8
15095,9991.2
15096,2497.8
15097,4995.6
15098,12489
15099,19982.4
15100,9991.2
15101,7493.4
15102,12489
15103,9991.2
15104,9991.2
15105,22480.2
15106,19982.4
15107,14986.8
15108,17484.6
15109,9991.2
15110,12489
15111,9991.2
15112,17484.6
15113,37467
15114,4995.6
15115,7493.4
15116,12489
15117,9991.2
15118,9991.2
15119,7493.4
15120,9991.2
15121,9991.2
15122,32471.4
15123,0
15124,17484.6
15125,17484.6
15126,9991.2
15127,4995.6
15128,4995.6
15129,4995.6
15130,22480.2
15131,9991.2
15132,7493.4
15133,7493.4
15134,14986.8
15135,2497.8
15136,9991.2
15137,2497.8
15138,7493.4
15139,4995.6
15140,2497.8
15141,17484.6
15142,17484.6
15143,7493.4
15144,9991.2
15145,7493.4
15146,17484.6
15147,4995.6
15148,7493.4
15149,4995.6
15150,27475.8
15151,4995.6
15152,17484.6
15153,7493.4
15154,7493.4
15155,22480.2
15156,22480.2
15157,12489
15158,2497.8
15159,12489
15160,7493.4
15161,7493.4
15162,4995.6
15163,14986.8
15164,4995.6
15165,4995.6
15166,4995.6
15167,2497.8
15168,4995.6
15169,22480.2
15170,9991.2
15171,9991.2
15172,12489
15173,12489
15174,9991.2
15175,9991.2
15176,9991.2
15177,7493.4
15178,9991.2
15179,24978
15180,9991.2
15181,22480.2
15182,0
15183,9991.2
15184,24978
15185,12489
15186,9991.2
15187,4995.6
15188,12489
15189,17484.6
15190,22480.2
15191,7493.4
15192,9991.2
15193,9991.2
15194,4995.6
15195,24978
15196,12489
15197,9991.2
15198,0
15199,17484.6
15200,24978
15201,37467
15202,9991.2
15203,4995.6
15204,14986.8
15205,9991.2
15206,14986.8
15207,7493.4
15208,7493.4
15209,2497.8
15210,7493.4
15211,14986.8
15212,19982.4
15213,9991.2
15214,12489
15215,14986.8
15216,12489
15217,12489
15218,7493.4
15219,4995.6
15220,24978
15221,0
15222,7493.4
15223,12489
15224,4995.6
15225,12489
15226,24978
15227,12489
15228,17484.6
15229,9991.2
15230,14986.8
15231,7493.4
15232,19982.4
15233,7493.4
15234,12489
15235,14986.8
15236,4995.6
15237,17484.6
15238,4995.6
15239,19982.4
15240,7493.4
15241,17484.6
15242,24978
15243,9991.2
15244,22480.2
15245,19982.4
15246,7493.4
15247,2497.8
15248,32471.4
15249,2497.8
15250,17484.6
15251,4995.6
15252,9991.2
15253,22480.2
15254,12489
15255,12489
15256,34969.2
15257,12489
15258,19982.4
15259,0
15260,14986.8
15261,2497.8
15262,9991.2
15263,4995.6
15264,9991.2
15265,9991.2
15266,7493.4
15267,4995.6
15268,2497.8
15269,7493.4
15270,7493.4
15271,19982.4
15272,7493.4
15273,7493.4
15274,12489
15275,7493.4
15276,9991.2
15277,14986.8
15278,9991.2
15279,12489
15280,12489
15281,7493.4
15282,7493.4
15283,2497.8
15284,2497.8
15285,4995.6
15286,9991.2
15287,2497.8
15288,9991.2
15289,7493.4
15290,17484.6
15291,14986.8
15292,37467
15293,2497.8
15294,12489
15295,12489
15296,0
15297,12489
15298,7493.4
15299,12489
15300,7493.4
15301,12489
15302,14986.8
15303,0
15304,7493.4
15305,4995.6
15306,9991.2
15307,19982.4
15308,12489
15309,9991.2
15310,7493.4
15311,4995.6
15312,24978
15313,2497.8
15314,7493.4
15315,29973.6
15316,2497.8
15317,12489
15318,7493.4
15319,4995.6
15320,29973.6
15321,12489
15322,24978
15323,17484.6
15324,12489
15325,14986.8
15326,12489
15327,12489
15328,12489
15329,19982.4
15330,2497.8
15331,4995.6
15332,19982.4
15333,14986.8
15334,2497.8
15335,4995.6
15336,9991.2
15337,0
15338,0
15339,2497.8
15340,12489
15341,19982.4
15342,17484.6
15343,24978
15344,12489
15345,7493.4
15346,12489
15347,14986.8
15348,7493.4
15349,2497.8
15350,12489
15351,14986.8
15352,4995.6
15353,14986.8
15354,29973.6
15355,12489
15356,19982.4
15357,17484.6
15358,19982.4
15359,17484.6
15360,7493.4
15361,17484.6
15362,19982.4
15363,12489
15364,17484.6
15365,17484.6
15366,12489
15367,12489
15368,2497.8
15369,9991.2
15370,9991.2
15371,19982.4
15372,12489
15373,2497.8
15374,22480.2
15375,19982.4
15376,19982.4
15377,22480.2
15378,4995.6
15379,0
15380,12489
15381,12489
15382,29973.6
15383,2497.8
15384,17484.6
15385,9991.2
15386,4995.6
15387,2497.8
15388,2497.8
15389,9991.2
15390,12489
15391,24978
15392,12489
15393,4995.6
15394,4995.6
15395,14986.8
15396,12489
15397,12489
15398,14986.8
15399,9991.2
15400,12489
15401,7493.4
15402,9991.2
15403,12489
15404,7493.4
15405,2497.8
15406,4995.6
15407,2497.8
15408,22480.2
15409,0
15410,7493.4
15411,9991.2
15412,9991.2
15413,2497.8
15414,12489
15415,12489
15416,14986.8
15417,9991.2
15418,17484.6
15419,2497.8
15420,12489
15421,2497.8
15422,12489
15423,19982.4
15424,14986.8
15425,29973.6
15426,17484.6
15427,12489
15428,12489
15429,4995.6
15430,9991.2
15431,7493.4
15432,4995.6
15433,7493.4
15434,27475.8
15435,12489
15436,12489
15437,9991.2
15438,14986.8
15439,24978
15440,12489
15441,9991.2
15442,17484.6
15443,14986.8
15444,14986.8
15445,9991.2
15446,12489
15447,4995.6
15448,9991.2
15449,7493.4
15450,9991.2
15451,17484.6
15452,7493.4
15453,14986.8
15454,37467
15455,14986.8
15456,24978
15457,14986.8
15458,4995.6
15459,17484.6
15460,4995.6
15461,4995.6
15462,4995.6
15463,7493.4
15464,32471.4
15465,24978
15466,22480.2
15467,9991.2
15468,2497.8
15469,22480.2
15470,4995.6
15471,19982.4
15472,17484.6
15473,14986.8
15474,7493.4
15475,7493.4
15476,2497.8
15477,4995.6
15478,12489
15479,12489
15480,7493.4
15481,12489
15482,14986.8
15483,4995.6
15484,19982.4
15485,32471.4
15486,2497.8
15487,7493.4
15488,2497.8
15489,2497.8
15490,14986.8
15491,12489
15492,14986.8
15493,17484.6
15494,17484.6
15495,7493.4
15496,27475.8
15497,9991.2
15498,2497.8
15499,9991.2
15500,4995.6
15501,12489
15502,0
15503,32471.4
15504,17484.6
15505,14986.8
15506,2497.8
15507,9991.2
15508,4995.6
15509,7493.4
15510,9991.2
15511,19982.4
15512,0
15513,19982.4
15514,9991.2
15515,14986.8
15516,7493.4
15517,2497.8
15518,9991.2
15519,4995.6
15520,7493.4
15521,7493.4
15522,2497.8
15523,7493.4
15524,24978
15525,22480.2
15526,4995.6
15527,4995.6
15528,0
15529,14986.8
15530,0
15531,4995.6
15532,24978
15533,9991.2
15534,2497.8
15535,14986.8
15536,12489
15537,27475.8
15538,24978
15539,17484.6
15540,7493.4
15541,9991.2
15542,12489
15543,4995.6
15544,7493.4
15545,2497.8
15546,19982.4
15547,2497.8
15548,19982.4
15549,4995.6
15550,9991.2
15551,17484.6
15552,12489
15553,12489
15554,17484.6
15555,2497.8
15556,7493.4
15557,17484.6
15558,7493.4
15559,19982.4
15560,14986.8
15561,17484.6
15562,14986.8
15563,12489
15564,24978
15565,37467
15566,7493.4
15567,9991.2
15568,4995.6
15569,2497.8
15570,7493.4
15571,4995.6
15572,17484.6
15573,4995.6
15574,4995.6
15575,2497.8
15576,0
15577,2497.8
15578,14986.8
15579,9991.2
15580,12489
15581,14986.8
15582,9991.2
15583,0
15584,9991.2
15585,9991.2
15586,9991.2
15587,4995.6
15588,19982.4
15589,4995.6
15590,2497.8
15591,2497.8
15592,9991.2
15593,2497.8
15594,2497.8
15595,12489
15596,27475.8
15597,7493.4
15598,22480.2
15599,7493.4
15600,14986.8
15601,4995.6
15602,2497.8
15603,4995.6
15604,14986.8
15605,7493.4
15606,12489
15607,4995.6
15608,4995.6
15609,12489
15610,24978
15611,14986.8
15612,7493.4
15613,9991.2
15614,7493.4
15615,9991.2
15616,2497.8
15617,24978
15618,7493.4
15619,12489
15620,12489
15621,27475.8
15622,22480.2
15623,29973.6
15624,14986.8
15625,4995.6
15626,0
15627,9991.2
15628,14986.8
15629,22480.2
15630,2497.8
15631,7493.4
15632,2497.8
15633,12489
15634,2497.8
15635,24978
15636,12489
15637,19982.4
15638,17484.6
15639,19982.4
15640,24978
15641,12489
15642,17484.6
15643,2497.8
15644,4995.6
15645,29973.6
15646,22480.2
15647,9991.2
15648,7493.4
15649,9991.2
15650,7493.4
15651,19982.4
15652,24978
15653,2497.8
15654,12489
15655,9991.2
15656,7493.4
15657,7493.4
15658,22480.2
15659,9991.2
15660,9991.2
15661,12489
15662,47458.2
15663,7493.4
15664,7493.4
15665,2497.8
15666,2497.8
15667,14986.8
15668,2497.8
15669,7493.4
15670,7493.4
15671,12489
15672,2497.8
15673,7493.4
15674,19982.4
15675,17484.6
15676,7493.4
15677,4995.6
15678,9991.2
15679,12489
15680,4995.6
15681,14986.8
15682,9991.2
15683,17484.6
15684,12489
15685,12489
15686,27475.8
15687,17484.6
15688,19982.4
15689,22480.2
15690,4995.6
15691,17484.6
15692,2497.8
15693,9991.2
15694,14986.8
15695,9991.2
15696,14986.8
15697,12489
15698,9991.2
15699,12489
15700,4995.6
15701,22480.2
15702,4995.6
15703,14986.8
15704,4995.6
15705,27475.8
15706,14986.8
15707,7493.4
15708,2497.8
15709,9991.2
15710,12489
15711,4995.6
15712,4995.6
15713,14986.8
15714,7493.4
15715,12489
15716,19982.4
15717,7493.4
15718,9991.2
15719,17484.6
15720,12489
15721,29973.6
15722,24978
15723,24978
15724,7493.4
15725,29973.6
15726,27475.8
15727,9991.2
15728,2497.8
15729,14986.8
15730,17484.6
15731,7493.4
15732,2497.8
15733,2497.8
15734,7493.4
15735,9991.2
15736,7493.4
15737,24978
15738,4995.6
15739,17484.6
15740,14986.8
15741,7493.4
15742,17484.6
15743,14986.8
15744,9991.2
15745,9991.2
15746,12489
15747,2497.8
15748,32471.4
15749,0
15750,2497.8
15751,12489
15752,7493.4
15753,4995.6
15754,17484.6
15755,19982.4
15756,2497.8
15757,17484.6
15758,2497.8
15759,7493.4
15760,2497.8
15761,17484.6
15762,12489
15763,9991.2
15764,9991.2
15765,17484.6
15766,12489
15767,9991.2
15768,4995.6
15769,9991.2
15770,27475.8
15771,32471.4
15772,12489
15773,4995.6
15774,14986.8
15775,14986.8
15776,7493.4
15777,7493.4
15778,14986.8
15779,22480.2
15780,19982.4
15781,9991.2
15782,4995.6
15783,12489
15784,17484.6
15785,14986.8
15786,14986.8
15787,0
15788,4995.6
15789,17484.6
15790,12489
15791,9991.2
15792,19982.4
15793,12489
15794,14986.8
15795,32471.4
15796,24978
15797,44960.4
15798,12489
15799,7493.4
15800,12489
15801,17484.6
15802,12489
15803,9991.2
15804,9991.2
15805,14986.8
15806,12489
15807,12489
15808,14986.8
15809,2497.8
15810,12489
15811,4995.6
15812,24978
15813,22480.2
15814,27475.8
15815,4995.6
15816,0
15817,12489
15818,12489
15819,4995.6
15820,22480.2
15821,4995.6
15822,2497.8
15823,12489
15824,9991.2
15825,4995.6
15826,14986.8
15827,2497.8
15828,17484.6
15829,9991.2
15830,7493.4
15831,9991.2
15832,22480.2
15833,2497.8
15834,32471.4
15835,22480.2
15836,9991.2
15837,14986.8
15838,4995.6
15839,9991.2
15840,12489
15841,14986.8
15842,14986.8
15843,12489
15844,17484.6
15845,9991.2
15846,29973.6
15847,19982.4
15848,2497.8
15849,37467
15850,12489
15851,7493.4
15852,4995.6
15853,24978
15854,9991.2
15855,2497.8
15856,27475.8
15857,12489
15858,17484.6
15859,14986.8
15860,2497.8
15861,9991.2
15862,9991.2
15863,12489
15864,14986.8
15865,19982.4
15866,9991.2
15867,9991.2
15868,9991.2
15869,14986.8
15870,19982.4
15871,14986.8
15872,4995.6
15873,7493.4
15874,14986.8
15875,14986.8
15876,9991.2
15877,14986.8
15878,9991.2
15879,12489
15880,7493.4
15881,9991.2
15882,4995.6
15883,17484.6
15884,32471.4
15885,7493.4
15886,0
15887,27475.8
15888,14986.8
15889,14986.8
15890,12489
15891,12489
15892,2497.8
15893,14986.8
15894,7493.4
15895,2497.8
15896,9991.2
15897,4995.6
15898,4995.6
15899,2497.8
15900,22480.2
15901,24978
15902,17484.6
15903,4995.6
15904,19982.4
15905,9991.2
15906,12489
15907,17484.6
15908,34969.2
15909,7493.4
15910,0
15911,17484.6
15912,7493.4
15913,4995.6
15914,2497.8
15915,12489
15916,9991.2
15917,9991.2
15918,14986.8
15919,14986.8
15920,7493.4
15921,14986.8
15922,12489
15923,22480.2
15924,12489
15925,19982.4
15926,2497.8
15927,2497.8
15928,12489
15929,19982.4
15930,9991.2
15931,32471.4
15932,12489
15933,14986.8
15934,9991.2
15935,12489
15936,12489
15937,14986.8
15938,12489
15939,29973.6
15940,7493.4
15941,17484.6
15942,2497.8
15943,19982.4
15944,9991.2
15945,4995.6
15946,9991.2
15947,14986.8
15948,12489
15949,24978
15950,7493.4
15951,17484.6
15952,4995.6
15953,7493.4
15954,9991.2
15955,19982.4
15956,12489
15957,14986.8
15958,2497.8
15959,9991.2
15960,19982.4
15961,19982.4
15962,17484.6
15963,2497.8
15964,2497.8
15965,2497.8
15966,9991.2
15967,9991.2
15968,12489
15969,17484.6
15970,9991.2
15971,4995.6
15972,17484.6
15973,7493.4
15974,14986.8
15975,9991.2
15976,14986.8
15977,14986.8
15978,14986.8
15979,4995.6
15980,12489
15981,22480.2
15982,4995.6
15983,14986.8
15984,12489
15985,17484.6
15986,9991.2
15987,4995.6
15988,17484.6
15989,12489
15990,22480.2
15991,9991.2
15992,7493.4
15993,9991.2
15994,14986.8
15995,12489
15996,9991.2
15997,17484.6
15998,7493.4
15999,14986.8
16000,24978
16001,7493.4
16002,24978
16003,12489
16004,14986.8
16005,12489
16006,4995.6
16007,17484.6
16008,12489
16009,2497.8
16010,9991.2
16011,9991.2
16012,12489
16013,12489
16014,7493.4
16015,9991.2
16016,14986.8
16017,37467
16018,7493.4
16019,34969.2
16020,9991.2
16021,14986.8
16022,19982.4
16023,12489
16024,12489
16025,0
16026,24978
16027,2497.8
16028,2497.8
16029,14986.8
16030,12489
16031,19982.4
16032,7493.4
16033,17484.6
16034,17484.6
16035,4995.6
16036,2497.8
16037,14986.8
16038,7493.4
16039,12489
16040,17484.6
16041,7493.4
16042,17484.6
16043,9991.2
16044,2497.8
16045,7493.4
16046,9991.2
16047,17484.6
16048,14986.8
16049,14986.8
16050,7493.4
16051,7493.4
16052,9991.2
16053,7493.4
16054,19982.4
16055,14986.8
16056,4995.6
16057,22480.2
16058,4995.6
16059,2497.8
16060,9991.2
16061,4995.6
16062,7493.4
16063,17484.6
16064,9991.2
16065,14986.8
16066,12489
16067,12489
16068,17484.6
16069,14986.8
16070,14986.8
16071,0
16072,14986.8
16073,14986.8
16074,9991.2
16075,4995.6
16076,4995.6
16077,17484.6
16078,22480.2
16079,4995.6
16080,7493.4
16081,14986.8
16082,17484.6
16083,4995.6
16084,24978
16085,32471.4
16086,22480.2
16087,27475.8
16088,14986.8
16089,9991.2
16090,14986.8
16091,4995.6
16092,14986.8
16093,7493.4
16094,42462.6
16095,17484.6
16096,22480.2
16097,4995.6
16098,2497.8
16099,7493.4
16100,0
16101,19982.4
16102,7493.4
16103,29973.6
16104,4995.6
16105,9991.2
16106,4995.6
16107,7493.4
16108,19982.4
16109,4995.6
16110,7493.4
16111,17484.6
16112,7493.4
16113,17484.6
16114,2497.8
16115,4995.6
16116,12489
16117,37467
16118,9991.2
16119,4995.6
16120,9991.2
16121,9991.2
16122,17484.6
16123,12489
16124,14986.8
16125,27475.8
16126,7493.4
16127,9991.2
16128,14986.8
16129,4995.6
16130,19982.4
16131,17484.6
16132,7493.4
16133,24978
16134,7493.4
16135,9991.2
16136,2497.8
16137,4995.6
16138,27475.8
16139,7493.4
16140,12489
16141,7493.4
16142,29973.6
16143,12489
16144,17484.6
16145,12489
16146,7493.4
16147,9991.2
16148,27475.8
16149,4995.6
16150,7493.4
16151,12489
16152,24978
16153,4995.6
16154,12489
16155,14986.8
16156,22480.2
16157,12489
16158,7493.4
16159,2497.8
16160,14986.8
16161,14986.8
16162,34969.2
16163,14986.8
16164,29973.6
16165,17484.6
16166,14986.8
16167,4995.6
16168,9991.2
16169,14986.8
16170,9991.2
16171,17484.6
16172,17484.6
16173,4995.6
16174,12489
16175,19982.4
16176,0
16177,2497.8
16178,4995.6
16179,14986.8
16180,7493.4
16181,32471.4
16182,2497.8
16183,4995.6
16184,2497.8
16185,4995.6
16186,14986.8
16187,9991.2
16188,0
16189,22480.2
16190,29973.6
16191,34969.2
16192,2497.8
16193,19982.4
16194,12489
16195,7493.4
16196,4995.6
16197,4995.6
16198,12489
16199,12489
16200,22480.2
16201,9991.2
16202,19982.4
16203,4995.6
16204,9991.2
16205,17484.6
16206,12489
16207,4995.6
16208,9991.2
16209,24978
16210,12489
16211,29973.6
16212,9991.2
16213,7493.4
16214,17484.6
16215,32471.4
16216,4995.6
16217,24978
16218,9991.2
16219,12489
16220,4995.6
16221,7493.4
16222,7493.4
16223,0
16224,12489
16225,7493.4
16226,27475.8
16227,4995.6
16228,0
16229,2497.8
16230,19982.4
16231,9991.2
16232,12489
16233,4995.6
16234,14986.8
16235,4995.6
16236,19982.4
16237,0
16238,12489
16239,19982.4
16240,14986.8
16241,2497.8
16242,19982.4
16243,22480.2
16244,4995.6
16245,12489
16246,4995.6
16247,2497.8
16248,4995.6
16249,7493.4
16250,7493.4
16251,14986.8
16252,12489
16253,19982.4
16254,14986.8
16255,0
16256,22480.2
16257,12489
16258,7493.4
16259,12489
16260,14986.8
16261,9991.2
16262,9991.2
16263,7493.4
16264,12489
16265,9991.2
16266,0
16267,7493.4
16268,0
16269,17484.6
16270,19982.4
16271,4995.6
16272,0
16273,19982.4
16274,17484.6
16275,14986.8
16276,14986.8
16277,4995.6
16278,9991.2
16279,4995.6
16280,9991.2
16281,7493.4
16282,4995.6
16283,7493.4
16284,19982.4
16285,2497.8
16286,12489
16287,2497.8
16288,7493.4
16289,22480.2
16290,9991.2
16291,4995.6
16292,7493.4
16293,12489
16294,7493.4
16295,9991.2
16296,7493.4
16297,14986.8
16298,24978
16299,2497.8
16300,4995.6
16301,4995.6
16302,9991.2
16303,17484.6
16304,12489
16305,9991.2
16306,12489
16307,9991.2
16308,22480.2
16309,22480.2
16310,4995.6
16311,27475.8
16312,19982.4
16313,12489
16314,7493.4
16315,17484.6
16316,24978
16317,4995.6
16318,14986.8
16319,12489
16320,22480.2
16321,4995.6
16322,9991.2
16323,7493.4
16324,4995.6
16325,4995.6
16326,12489
16327,32471.4
16328,19982.4
16329,14986.8
16330,7493.4
16331,17484.6
16332,7493.4
16333,22480.2
16334,7493.4
16335,4995.6
16336,27475.8
16337,2497.8
16338,2497.8
16339,14986.8
16340,19982.4
16341,24978
16342,14986.8
16343,17484.6
16344,9991.2
16345,12489
16346,7493.4
16347,12489
16348,4995.6
16349,9991.2
16350,9991.2
16351,17484.6
16352,19982.4
16353,7493.4
16354,7493.4
16355,4995.6
16356,7493.4
16357,22480.2
16358,12489
16359,19982.4
16360,9991.2
16361,12489
16362,12489
16363,7493.4
16364,4995.6
16365,0
16366,27475.8
16367,2497.8
16368,17484.6
16369,17484.6
16370,2497.8
16371,22480.2
16372,7493.4
16373,12489
16374,4995.6
16375,12489
16376,4995.6
16377,4995.6
16378,9991.2
16379,22480.2
16380,2497.8
16381,12489
16382,7493.4
16383,19982.4
16384,2497.8
16385,9991.2
16386,2497.8
16387,0
16388,4995.6
16389,2497.8
16390,17484.6
16391,12489
16392,4995.6
16393,9991.2
16394,9991.2
16395,14986.8
16396,24978
16397,7493.4
16398,19982.4
16399,12489
16400,24978
16401,0
16402,17484.6
16403,37467
16404,4995.6
16405,0
16406,12489
16407,29973.6
16408,4995.6
16409,9991.2
16410,24978
16411,7493.4
16412,2497.8
16413,9991.2
16414,14986.8
16415,2497.8
16416,19982.4
16417,7493.4
16418,24978
16419,19982.4
16420,34969.2
16421,34969.2
16422,17484.6
16423,22480.2
16424,17484.6
16425,7493.4
16426,9991.2
16427,9991.2
16428,2497.8
16429,4995.6
16430,12489
16431,9991.2
16432,12489
16433,12489
16434,7493.4
16435,7493.4
16436,9991.2
16437,9991.2
16438,14986.8
16439,4995.6
16440,14986.8
16441,7493.4
16442,2497.8
16443,12489
16444,12489
16445,7493.4
16446,12489
16447,2497.8
16448,34969.2
16449,17484.6
16450,12489
16451,17484.6
16452,12489
16453,0
16454,22480.2
16455,7493.4
16456,9991.2
16457,12489
16458,14986.8
16459,17484.6
16460,4995.6
16461,7493.4
16462,12489
16463,4995.6
16464,4995.6
16465,24978
16466,19982.4
16467,9991.2
16468,2497.8
16469,34969.2
16470,12489
16471,22480.2
16472,24978
16473,19982.4
16474,9991.2
16475,22480.2
16476,2497.8
16477,7493.4
16478,39964.8
16479,2497.8
16480,9991.2
16481,17484.6
16482,19982.4
16483,9991.2
16484,4995.6
16485,22480.2
16486,2497.8
16487,4995.6
16488,14986.8
16489,4995.6
16490,12489
16491,9991.2
16492,0
16493,7493.4
16494,17484.6
16495,9991.2
16496,4995.6
16497,19982.4
16498,14986.8
16499,9991.2
16500,2497.8
16501,22480.2
16502,9991.2
16503,9991.2
16504,7493.4
16505,9991.2
16506,9991.2
16507,19982.4
16508,9991.2
16509,4995.6
16510,9991.2
16511,14986.8
16512,14986.8
16513,12489
16514,19982.4
16515,24978
16516,2497.8
16517,7493.4
16518,7493.4
16519,12489
16520,24978
16521,7493.4
16522,7493.4
16523,22480.2
16524,9991.2
16525,4995.6
16526,7493.4
16527,7493.4
16528,4995.6
16529,7493.4
16530,12489
16531,12489
16532,9991.2
16533,17484.6
16534,32471.4
16535,14986.8
16536,17484.6
16537,7493.4
16538,14986.8
16539,12489
16540,9991.2
16541,2497.8
16542,9991.2
16543,4995.6
16544,4995.6
16545,12489
16546,9991.2
16547,9991.2
16548,9991.2
16549,4995.6
16550,2497.8
16551,4995.6
16552,12489
16553,7493.4
16554,14986.8
16555,4995.6
16556,7493.4
16557,9991.2
16558,14986.8
16559,2497.8
16560,12489
16561,4995.6
16562,9991.2
16563,17484.6
16564,49956
16565,4995.6
16566,2497.8
16567,9991.2
16568,12489
16569,17484.6
16570,14986.8
16571,24978
16572,24978
16573,9991.2
16574,4995.6
16575,9991.2
16576,7493.4
16577,14986.8
16578,17484.6
16579,0
16580,2497.8
16581,7493.4
16582,9991.2
16583,24978
16584,29973.6
16585,12489
16586,4995.6
16587,14986.8
16588,12489
16589,17484.6
16590,14986.8
16591,9991.2
16592,24978
16593,17484.6
16594,32471.4
16595,0
16596,7493.4
16597,24978
16598,4995.6
16599,2497.8
16600,7493.4
16601,2497.8
16602,19982.4
16603,4995.6
16604,9991.2
16605,19982.4
16606,4995.6
16607,12489
16608,14986.8
16609,7493.4
16610,9991.2
16611,7493.4
16612,7493.4
16613,14986.8
16614,7493.4
16615,14986.8
16616,14986.8
16617,17484.6
16618,14986.8
16619,17484.6
16620,14986.8
16621,14986.8
16622,12489
16623,22480.2
16624,7493.4
16625,9991.2
16626,4995.6
16627,9991.2
16628,9991.2
16629,9991.2
16630,24978
16631,7493.4
16632,7493.4
16633,32471.4
16634,9991.2
16635,7493.4
16636,24978
16637,14986.8
16638,14986.8
16639,22480.2
16640,32471.4
16641,12489
16642,9991.2
16643,19982.4
16644,12489
16645,12489
16646,4995.6
16647,4995.6
16648,7493.4
16649,4995.6
16650,32471.4
16651,9991.2
16652,4995.6
16653,19982.4
16654,2497.8
16655,19982.4
16656,14986.8
16657,7493.4
16658,7493.4
16659,14986.8
16660,7493.4
16661,27475.8
16662,4995.6
16663,4995.6
16664,4995.6
16665,22480.2
16666,7493.4
16667,24978
16668,14986.8
16669,7493.4
16670,4995.6
16671,9991.2
16672,17484.6
16673,7493.4
16674,7493.4
16675,27475.8
16676,7493.4
16677,7493.4
16678,19982.4
16679,12489
16680,4995.6
16681,7493.4
16682,9991.2
16683,7493.4
16684,9991.2
16685,12489
16686,19982.4
16687,7493.4
16688,7493.4
16689,29973.6
16690,4995.6
16691,7493.4
16692,9991.2
16693,9991.2
16694,17484.6
16695,12489
16696,29973.6
16697,29973.6
16698,9991.2
16699,17484.6
16700,2497.8
16701,2497.8
16702,24978
16703,14986.8
16704,9991.2
16705,12489
16706,12489
16707,0
16708,9991.2
16709,14986.8
16710,27475.8
16711,7493.4
16712,32471.4
16713,17484.6
16714,7493.4
16715,7493.4
16716,24978
16717,14986.8
16718,7493.4
16719,7493.4
16720,9991.2
16721,37467
16722,0
16723,4995.6
16724,22480.2
16725,4995.6
16726,19982.4
16727,7493.4
16728,4995.6
16729,12489
16730,2497.8
16731,12489
16732,12489
16733,2497.8
16734,9991.2
16735,2497.8
16736,4995.6
16737,2497.8
16738,9991.2
16739,17484.6
16740,24978
16741,22480.2
16742,14986.8
16743,7493.4
16744,2497.8
16745,14986.8
16746,4995.6
16747,9991.2
16748,24978
16749,9991.2
16750,12489
16751,2497.8
16752,4995.6
16753,17484.6
16754,19982.4
16755,9991.2
16756,0
16757,17484.6
16758,27475.8
16759,14986.8
16760,7493.4
16761,2497.8
16762,4995.6
16763,17484.6
16764,7493.4
16765,4995.6
16766,12489
16767,4995.6
16768,14986.8
16769,7493.4
16770,7493.4
16771,17484.6
16772,22480.2
16773,4995.6
16774,19982.4
16775,17484.6
16776,7493.4
16777,19982.4
16778,17484.6
16779,17484.6
16780,19982.4
16781,22480.2
16782,2497.8
16783,17484.6
16784,0
16785,4995.6
16786,2497.8
16787,9991.2
16788,24978
16789,4995.6
16790,27475.8
16791,12489
16792,9991.2
16793,9991.2
16794,9991.2
16795,7493.4
16796,7493.4
16797,7493.4
16798,17484.6
16799,2497.8
16800,7493.4
16801,12489
16802,0
16803,14986.8
16804,12489
16805,12489
16806,9991.2
16807,24978
16808,2497.8
16809,32471.4
16810,12489
16811,19982.4
